,road,km,type,model_type,name,length,condition,lat,lon,intersec_to
15689,Z6011,3.42,RCC Girder Bridge,bridge,.,150.0,A,24.2727383113207,89.0142238169811,
15690,Z6011,7.05,Box Culvert,bridge,.,3.6,A,24.3001250629482,89.0130912153386,
15691,Z6011,9.29,Box Culvert,bridge,.,3.6,A,24.317543417647,89.016209672549,
15692,Z6011,14.02,Box Culvert,bridge,.,10.6,A,24.3543015520262,88.9992743305585,
15693,Z6011,16.01,Slab Culvert,bridge,.,4.6,A,24.3678811649831,88.9895983649831,
15694,Z6011,17.38,Slab Culvert,bridge,.,5.6,A,24.3797591520231,88.9888113323699,
15695,Z6011,18.69,Slab Culvert,bridge,.,5.6,C,24.3911563506134,88.9887576739263,
15696,Z6011,20.28,Box Culvert,bridge,.,3.6,A,24.4021156239316,88.985265825641,
15697,Z6011,21.13,RCC Girder Bridge,bridge,Himargiri Bridge,30.05,A,24.409461622826,88.9859803032608,
15698,Z6011,21.76,sink,sink,sink,0.0,,24.4140833,88.9861663,
15699,Z6014,0.0,source,source,source,0.0,,24.2903052,89.0813327,
15700,Z6014,0.968,Slab Culvert,bridge,.,2.6,A,24.2887270196078,89.0721846274509,
15701,Z6014,2.56,Slab Culvert,bridge,.,2.6,A,24.2797287225806,89.0638449806451,
15702,Z6014,3.4,Box Culvert,bridge,.,6.6,C,24.2762927785558,89.0577934785558,
15703,Z6014,3.62,Slab Culvert,bridge,.,2.6,A,24.2746019616636,89.0567630649186,
15704,Z6014,4.07,Slab Culvert,bridge,.,4.6,A,24.2709032,89.0546944230769,
15705,Z6014,5.78,RCC Bridge,bridge,.,7.6,A,24.2572126320987,89.0470764629629,
15706,Z6014,7.48,RCC Girder Bridge,bridge,Oalia bazar Bridge.,12.71,C,24.2481282306451,89.0345782919354,
15707,Z6014,8.93,Slab Culvert,bridge,.,2.6,A,24.2419105544554,89.0229583742574,
15708,Z6014,9.31,Slab Culvert,bridge,.,2.6,A,24.23979966,89.020166,
15709,Z6014,9.77,Slab Culvert,bridge,.,2.6,A,24.2369394583333,89.0182308125,
15710,Z6014,10.2,Box Culvert,bridge,.,4.6,A,24.2339266782178,89.0141820524752,
15711,Z6014,11.3,RCC Girder Bridge,bridge,.,30.6,C,24.2247459534482,89.0111240413793,
15712,Z6014,11.51,Box Culvert,bridge,.,4.6,A,24.2228853172413,89.0111341068965,
15713,Z6014,11.62,RCC Girder Bridge,bridge,Ghoramara Bridge,6.8,C,24.221922925,89.011159725,
15714,Z6014,12.496,Slab Culvert,bridge,.,2.6,A,24.2149954988,89.0077489904,
15715,Z6014,13.69,Slab Culvert,bridge,.,2.6,A,24.205496970909,89.002021210909,
15716,Z6014,13.73,Slab Culvert,bridge,.,4.6,A,24.2051555599999,89.00174444,
15717,Z6014,14.43,Slab Culvert,bridge,.,4.6,A,24.2016369094674,88.996786785207,
15718,Z6014,18.72,sink,sink,sink,0.0,,24.177416,88.9651667,
15719,Z6015,0.0,source,source,source,0.0,,24.3443608,89.0705827,
15720,Z6015,0.267,Box Culvert,bridge,.,3.6,A,24.3444164878504,89.0732097731642,
15721,Z6015,1.28,Box Culvert,bridge,.,4.6,A,24.3456527828877,89.0830123839572,
15722,Z6015,2.37,Slab Culvert,bridge,.,3.6,A,24.3460667972222,89.0934726388889,
15723,Z6015,4.07,Box Culvert,bridge,.,4.6,A,24.3421361813559,89.1090315355932,
15724,Z6015,5.54,Slab Culvert,bridge,.,3.6,A,24.337565675,89.12156195,
15725,Z6015,11.4,Slab Culvert,bridge,.,3.6,A,24.3133153647058,89.1629460470588,
15726,Z6015,13.9,Box Culvert,bridge,.,4.6,A,24.3164141255813,89.1818272197674,
15727,Z6015,14.628,Box Culvert,bridge,.,6.6,A,24.3186444034188,89.1867197632478,
15728,Z6015,14.681,Slab Culvert,bridge,.,4.6,A,24.3187807160968,89.1870972561253,
15729,Z6015,15.54,Box Culvert,bridge,.,2.3,A,24.3252957530997,89.1887349778975,
15730,Z6015,16.75,Box Culvert,bridge,.,4.6,C,24.3357320445544,89.1909548732673,
15731,Z6015,18.26,Slab Culvert,bridge,.,2.6,A,24.3487574195804,89.1928304860139,
15732,Z6015,18.64,Slab Culvert,bridge,.,2.6,A,24.3520202111888,89.1924466062937,
15733,Z6015,19.68,RCC Girder Bridge,bridge,.,20.0,A,24.3545732283166,89.18730227068,
15734,Z6015,22.02,Box Culvert,bridge,.,4.6,A,24.3644931,89.215773578,
15735,Z6015,23.0,sink,sink,sink,0.0,,24.3724438,89.2194993,
15736,Z6017,0.0,source,source,source,0.0,,23.9618889,89.4956663,
15737,Z6017,2.534,Slab Culvert,bridge,.,3.06,A,23.9810060145648,89.5015518239786,
15738,Z6017,2.857,Slab Culvert,bridge,.,2.69,B,23.9836229185344,89.5027263939655,
15739,Z6017,3.644,Slab Culvert,bridge,.,2.26,D,23.9893681422319,89.5057133142232,
15740,Z6017,3.791,Box Culvert,bridge,.,3.54,A,23.9904448126914,89.5063119612691,
15741,Z6017,4.692,RCC Girder Bridge,bridge,Khetpara Bridge,11.15,C,23.9995061511111,89.5092113044444,
15742,Z6017,5.017,Slab Culvert,bridge,.,2.47,A,24.0004280444444,89.5102050507936,
15743,Z6017,6.22,Slab Culvert,bridge,.,3.88,A,24.0107203051643,89.5132002849765,
15744,Z6017,7.043,Box Culvert,bridge,.,1.88,A,24.0134782656821,89.5191106233474,
15745,Z6017,7.997,Box Culvert,bridge,.,5.18,A,24.0169485041322,89.5274304661157,
15746,Z6017,10.011,RCC Girder Bridge,bridge,Satani char Bridge,27.1,A,24.0251865905432,89.5410727911468,
15747,Z6017,10.818,Box Culvert,bridge,.,1.8,C,24.0324231595317,89.5401260344481,
15748,Z6017,11.915,RCC Girder Bridge,bridge,.,13.15,C,24.0418700723076,89.5389370194872,
15749,Z6017,12.787,Box Culvert,bridge,.,7.79,A,24.0491222407407,89.5401774867724,
15750,Z6017,13.582,sink,sink,sink,0.0,,24.0551667,89.5433608,
15751,Z6018,0.0,source,source,source,0.0,,24.2978886,88.7401108,
15752,Z6018,0.34,Slab Culvert,bridge,.,1.0,A,24.3006290957746,88.7412015774647,
15753,Z6018,0.57,Slab Culvert,bridge,.,1.5,A,24.302685,88.7414168839999,
15754,Z6018,2.11,Slab Culvert,bridge,.,1.5,A,24.3130802611111,88.7488144944444,
15755,Z6018,3.03,Slab Culvert,bridge,.,1.5,A,24.3165884078947,88.7539049263157,
15756,Z6018,3.48,Slab Culvert,bridge,.,1.6,B,24.3185173548387,88.7544121419354,
15757,Z6018,3.57,Slab Culvert,bridge,.,2.0,A,24.3181585741935,88.7552831096774,
15758,Z6018,5.08,Slab Culvert,bridge,.,2.0,A,24.31529431,88.76839237,
15759,Z6018,5.18,Box Culvert,bridge,.,1.6,B,24.3162941599999,88.76839932,
15760,Z6018,5.52,Box Culvert,bridge,.,2.0,B,24.3193197859154,88.7683377605633,
15761,Z6018,5.75,Box Culvert,bridge,.,2.0,A,24.3212080694779,88.7686824100401,
15762,Z6018,6.18,Box Culvert,bridge,.,2.0,A,24.3248971655172,88.7693687620689,
15763,Z6018,6.73,Box Culvert,bridge,.,2.6,A,24.3298529621951,88.769817454878,
15764,Z6018,6.99,Box Culvert,bridge,.,1.0,A,24.3320847772277,88.7702069965346,
15765,Z6018,7.45,Box Culvert,bridge,.,2.0,A,24.3352632844444,88.7726684955555,
15766,Z6018,8.14,sink,sink,sink,0.0,,24.3409441,88.7748049,
15767,Z6019,0.0,source,source,source,0.0,,24.3720549,88.8392497,
15768,Z6019,1.251,Box Culvert,bridge,.,1.45,A,24.3617228694656,88.8362220912213,
15769,Z6019,1.503,Box Culvert,bridge,.,1.45,A,24.3599855619433,88.8349203125506,
15770,Z6019,1.611,Box Culvert,bridge,.,1.47,A,24.3590311144329,88.8345782742268,
15771,Z6019,1.791,Box Culvert,bridge,.,1.47,A,24.3575619804123,88.834294727835,
15772,Z6019,1.907,Box Culvert,bridge,.,1.43,A,24.3563603264705,88.8340053411764,
15773,Z6019,2.247,Box Culvert,bridge,.,1.45,A,24.3535208503649,88.8343400759124,
15774,Z6019,2.512,Box Culvert,bridge,.,1.45,A,24.3514522062043,88.8354953405109,
15775,Z6019,2.884,Slab Culvert,bridge,.,3.32,C,24.3485873952772,88.8369174989733,
15776,Z6019,3.278,Box Culvert,bridge,.,1.43,A,24.3452219,88.8378886,
15777,Z6019,3.413,Box Culvert,bridge,.,1.44,A,24.3440190023255,88.8379731918604,
15778,Z6019,3.491,Box Culvert,bridge,.,1.4,A,24.3433639837209,88.8380739569767,
15779,Z6019,5.106,Box Culvert,bridge,.,1.9,A,24.33303264,88.847094688,
15780,Z6019,6.768,Box Culvert,bridge,.,7.94,C,24.3191013632287,88.8508656069506,
15781,Z6019,7.777,RCC Girder Bridge,bridge,Trimohoni Bridge,12.55,A,24.312015528,88.8567422,
15782,Z6019,10.399,RCC Girder Bridge,bridge,Puthia-Arani-Bagha Arani Bridge,95.4,B,24.2892290245833,88.8571449904166,
15783,Z6019,12.572,Slab Culvert,bridge,.,1.89,C,24.2717876192419,88.8574331370262,
15784,Z6019,12.732,Box Culvert,bridge,.,1.81,A,24.2704529953352,88.8571609970845,
15785,Z6019,12.903,Box Culvert,bridge,.,2.18,A,24.2689505716981,88.856846426415,
15786,Z6019,13.328,Box Culvert,bridge,.,2.18,A,24.2651301173708,88.855873641784,
15787,Z6019,16.518,Slab Culvert,bridge,.,2.36,C,24.2376668228712,88.8505837074257,
15788,Z6019,16.919,RCC Girder Bridge,bridge,.,7.3,C,24.2341666467181,88.8497946779922,
15789,Z6019,17.043,Box Culvert,bridge,.,1.9,A,24.2330827,88.8495552,
15790,Z6019,18.13,Slab Culvert,bridge,.,4.13,D,24.2243883415512,88.8451348934903,
15791,Z6019,18.62,Slab Culvert,bridge,.,3.81,A,24.220193253271,88.844144559813,
15792,Z6019,19.547,Slab Culvert,bridge,.,2.05,C,24.212399878545,88.8416343649815,
15793,Z6019,19.946,Slab Culvert,bridge,.,2.3,D,24.2091413672583,88.840089833136,
15794,Z6019,20.252,Slab Culvert,bridge,.,2.28,D,24.2066262381147,88.8391302721311,
15795,Z6019,21.545,sink,sink,sink,0.0,,24.1954997,88.8369719,
15796,Z6020,0.0,source,source,source,0.0,,24.2880552,88.8587222,
15797,Z6020,1.366,RCC Girder Bridge,bridge,.,6.15,B,24.2903746375,88.8706611149999,
15798,Z6020,2.532,Slab Culvert,bridge,.,2.2,D,24.2926386,88.8813311241025,
15799,Z6020,3.385,Slab Culvert,bridge,.,2.25,D,24.293984110606,88.8894693484848,
15800,Z6020,5.886,Slab Culvert,bridge,.,6.75,A,24.2977241745454,88.9129749972727,
15801,Z6020,6.463,Slab Culvert,bridge,.,2.25,A,24.299096865,88.9183008649999,
15802,Z6020,9.69,sink,sink,sink,0.0,,24.3040833,88.9478886,
15803,Z6021,0.0,source,source,source,0.0,,24.212,89.2763049,
15804,Z6021,2.092,Box Culvert,bridge,.,11.1,A,24.2205736189189,89.2939463189189,
15805,Z6021,3.039,Box Culvert,bridge,.,4.1,A,24.2228441216783,89.3020770230769,
15806,Z6021,4.942,Box Culvert,bridge,.,9.1,A,24.2169912026548,89.319556364981,
15807,Z6021,5.01,Box Culvert,bridge,.,8.8,A,24.2167811247787,89.3201986683944,
15808,Z6021,6.16,Box Culvert,bridge,.,2.5,A,24.2138694987421,89.3296736616352,
15809,Z6021,7.069,Box Culvert,bridge,.,8.0,A,24.2126860034375,89.3384149521874,
15810,Z6021,7.783,Box Culvert,bridge,.,4.0,A,24.2122274630508,89.3453913047457,
15811,Z6021,7.922,Box Culvert,bridge,.,4.1,A,24.2119600414634,89.3466968390243,
15812,Z6021,8.961,RCC Girder Bridge,bridge,Patulipara Bridge,9.0,B,24.2061613616438,89.3545265485322,
15813,Z6021,9.713,RCC Girder Bridge,bridge,.,8.8,A,24.2010106767123,89.359125374364,
15814,Z6021,10.781,RCC Girder Bridge,bridge,.,6.8,C,24.1936309670138,89.3656950274305,
15815,Z6021,11.307,Box Culvert,bridge,.,5.1,A,24.1919986115384,89.370548976923,
15816,Z6021,12.224,RCC Girder Bridge,bridge,.,7.6,A,24.191104084,89.379578212,
15817,Z6021,14.95,RCC Girder Bridge,bridge,Madhyapara Bridge,7.5,C,24.1794323642335,89.4022435637469,
15818,Z6021,15.794,Slab Culvert,bridge,.,4.0,A,24.1768811437288,89.4092551952542,
15819,Z6021,17.72,Slab Culvert,bridge,.,3.0,A,24.1686755156666,89.4261470106666,
15820,Z6021,25.36,Box Culvert,bridge,.,27.5,A,24.1532550329411,89.4899409313725,
15821,Z6021,38.452,sink,sink,sink,0.0,,24.1283882,89.5809716,
15822,Z6022,0.0,source,source,source,0.0,,24.1165,89.0762216,
15823,Z6022,1.68,RCC Girder Bridge,bridge,East Tangripatilakhali Bridge,12.5,C,24.1260729043956,89.0641111,
15824,Z6022,4.44,Slab Culvert,bridge,.,2.6,A,24.1463816992907,89.0647290092198,
15825,Z6022,5.09,Box Culvert,bridge,.,4.6,A,24.1509691630769,89.066250876923,
15826,Z6022,5.71,Box Culvert,bridge,.,1.6,A,24.1560411185185,89.0682092037037,
15827,Z6022,6.43,Box Culvert,bridge,.,3.6,A,24.1603482268656,89.0722580701492,
15828,Z6022,7.19,Box Culvert,bridge,.,2.6,A,24.1666179818181,89.0741670545454,
15829,Z6022,7.91,Box Culvert,bridge,.,1.6,A,24.1722793216216,89.0772298135135,
15830,Z6022,11.03,Box Culvert,bridge,.,4.6,A,24.1969909506849,89.0865080589041,
15831,Z6022,12.15,Box Culvert,bridge,.,1.6,A,24.2060254197183,89.0926006492957,
15832,Z6022,12.42,Box Culvert,bridge,.,1.6,A,24.208244412,89.092345224,
15833,Z6022,12.83,RCC Girder Bridge,bridge,.,9.6,A,24.211558248387,89.091695016129,
15834,Z6022,13.48,Box Culvert,bridge,.,1.6,A,24.2167894323529,89.093190825,
15835,Z6022,14.31,Box Culvert,bridge,.,3.6,A,24.2239730092485,89.0947745526011,
15836,Z6022,15.39,Box Culvert,bridge,.,1.6,A,24.2333777681109,89.09485359948,
15837,Z6022,15.49,Box Culvert,bridge,.,1.6,A,24.2342299344887,89.095132819584,
15838,Z6022,16.084,Box Culvert,bridge,.,5.6,A,24.2378333333333,89.0962222222222,
15839,Z6022,16.85,sink,sink,sink,0.0,,24.245583,89.0965274,
15840,Z6023,0.0,source,source,source,0.0,,24.2119722,89.2760549,
15841,Z6023,4.552,sink,sink,sink,0.0,,24.2249716,89.3016111,
15842,Z6024,0.0,source,source,source,0.0,,23.9621111,89.4946108,
15843,Z6024,3.889,Slab Culvert,bridge,.,6.0,D,23.9641114030425,89.4571532559837,
15844,Z6024,6.337,RCC Girder Bridge,bridge,.,13.0,C,23.9671783574144,89.4341885049429,
15845,Z6024,11.16,sink,sink,sink,0.0,,23.9465274,89.4065833,
15846,Z6026,0.0,source,source,source,0.0,,24.0336386,89.4447219,
15847,Z6026,0.978,Box Culvert,bridge,.,3.0,A,24.0379031875776,89.4526973543478,
15848,Z6026,1.464,RCC Girder Bridge,bridge,Uttar Sholabaria Bridge.,36.74,C,24.0398845869074,89.4572961316027,
15849,Z6026,3.444,Box Culvert,bridge,.,3.0,A,24.0455245425837,89.4742681287081,
15850,Z6026,3.885,Box Culvert,bridge,.,6.9,A,24.047689186848,89.4780740705215,
15851,Z6026,4.148,Box Culvert,bridge,.,13.4,A,24.04876629,89.4800319825,
15852,Z6026,4.893,Box Culvert,bridge,.,4.1,A,24.0506590920805,89.4873590683221,
15853,Z6026,5.079,Box Culvert,bridge,.,4.1,A,24.051053515,89.4890461725,
15854,Z6026,5.184,Box Culvert,bridge,.,10.0,A,24.051330655238,89.4900181409523,
15855,Z6026,7.344,Box Culvert,bridge,.,7.8,A,24.0596830051282,89.5074266384615,
15856,Z6026,7.81,Box Culvert,bridge,.,7.8,A,24.0602346649681,89.5115516955414,
15857,Z6026,7.995,Box Culvert,bridge,.,4.6,A,24.0606866580645,89.5134904548387,
15858,Z6026,9.03,Box Culvert,bridge,.,3.0,A,24.0623682741935,89.5224195870967,
15859,Z6026,11.96,Slab Culvert,bridge,.,7.8,A,24.0554988643952,89.5487591339012,
15860,Z6026,13.314,RCC Girder Bridge,bridge,Boalmari gorostan Bridge.,10.35,C,24.06406391,89.55756391,
15861,Z6026,15.523,Box Culvert,bridge,.,4.7,A,24.0720323605263,89.5767915815789,
15862,Z6026,16.977,Box Culvert,bridge,.,1.4,A,24.0731387245283,89.5904897188679,
15863,Z6026,17.473,RCC Girder Bridge,bridge,.,12.7,B,24.0738882,89.5954163,
15864,Z6026,18.154,Box Culvert,bridge,.,1.3,A,24.0756393028536,89.601592846526,
15865,Z6026,19.466,RCC Girder Bridge,bridge,Collage para Bridge,14.0,D,24.0767216,89.6139246357142,
15866,Z6026,19.696,RCC Girder Bridge,bridge,Bera hospital Bridge,20.4,C,24.0771779285714,89.6160555714285,
15867,Z6026,21.048,Box Culvert,bridge,Sluice Gate.,1.4,A,24.0820271,89.6263049,
15868,Z6026,22.19,sink,sink,sink,0.0,,24.0798327,89.6354719,
15869,Z6027,0.0,source,source,source,0.0,,24.0668882,89.5629444,
15870,Z6027,5.52,sink,sink,sink,0.0,,24.1065833,89.581416,
15871,Z6028,0.0,source,source,source,0.0,,23.9644722,89.5433608,
15872,Z6028,0.204,RCC Girder Bridge,bridge,.,27.08,C,23.9661944,89.5427774,
15873,Z6028,3.393,RCC Girder Bridge,bridge,Kalayan pur Bridge.,38.97,B,23.9919130421739,89.5512472969565,
15874,Z6028,4.75,Slab Culvert,bridge,.,2.9,A,24.0041789703703,89.5521872222222,
15875,Z6028,4.794,Box Culvert,bridge,.,4.6,B,24.0045773387654,89.5522128725925,
15876,Z6028,10.78,RCC Girder Bridge,bridge,Sonakuri Bridge,11.7,C,23.9814768571428,89.5895750190476,
15877,Z6028,11.74,sink,sink,sink,0.0,,23.9794438,89.598333,
15878,Z6029,0.0,source,source,source,0.0,,24.2258327,89.2823327,
15879,Z6029,1.451,Box Culvert,bridge,.,4.17,A,24.234716409,89.2721879,
15880,Z6029,2.66,RCC Girder Bridge,bridge,Dorail Bridge.,14.0,B,24.2432620938775,89.2652163591836,
15881,Z6029,8.362,Slab Culvert,bridge,.,2.58,C,24.2680745910447,89.2267996843283,
15882,Z6029,9.251,RCC Girder Bridge,bridge,Zonali Bridge,35.1,C,24.2704554672025,89.2199878610932,
15883,Z6029,11.361,Box Culvert,bridge,.,3.48,A,24.2773937392366,89.2026755250381,
15884,Z6029,11.771,Box Culvert,bridge,.,3.56,A,24.2791953669014,89.1992761288732,
15885,Z6029,12.846,Box Culvert,bridge,.,4.2,A,24.284774692,89.1918697072,
15886,Z6029,15.234,Slab Culvert,bridge,.,2.27,A,24.3034757358947,89.186073362,
15887,Z6029,17.73,sink,sink,sink,0.0,,24.3188882,89.1717216,
15888,Z6030,0.0,source,source,source,0.0,,24.0319438,89.4116667,
15889,Z6030,0.347,Slab Culvert,bridge,.,2.38,A,24.0294438,89.41,
15890,Z6030,1.147,Box Culvert,bridge,.,6.84,A,24.0226399481012,89.4099718683544,
15891,Z6030,3.93,Baily with Steel Deck,bridge,.,73.44,A,23.9991985437499,89.4147209598214,
15892,Z6030,6.432,Baily with Steel Deck,bridge,.,42.72,A,23.9779531431924,89.4149491215962,
15893,Z6030,7.97,Steel Beam & RCC Slab,bridge,.,4.15,D,23.9655872504081,89.4135691540816,
15894,Z6030,9.416,Slab Culvert,bridge,.,3.73,C,23.9542003196969,89.4102946186868,
15895,Z6030,10.784,sink,sink,sink,0.0,,23.9429163,89.4050556,
15896,Z6031,0.0,source,source,source,0.0,,24.0101111,89.2566944,
15897,Z6031,0.02,Slab Culvert,bridge,.,1.9,A,24.0102222,89.2568056,
15898,Z6031,1.354,RCC Girder Bridge,bridge,.,32.24,C,24.0196186469273,89.2636615016759,
15899,Z6031,2.215,Slab Culvert,bridge,.,1.0,A,24.0247383625,89.2682672854166,
15900,Z6031,2.367,Slab Culvert,bridge,.,1.0,A,24.026090325921,89.2684952161842,
15901,Z6031,2.94,Slab Culvert,bridge,.,1.0,A,24.0312632342105,89.2693538868421,
15902,Z6031,3.205,Slab Culvert,bridge,.,1.0,A,24.033427885,89.269272953,
15903,Z6031,5.455,Box Culvert,bridge,.,2.27,A,24.0459622069565,89.2808918942608,
15904,Z6031,5.831,Box Culvert,bridge,.,3.0,B,24.0474698034782,89.2840708271304,
15905,Z6031,6.577,Slab Culvert,bridge,.,6.8,B,24.0496789220481,89.290800542771,
15906,Z6031,23.5,RCC Girder Bridge,bridge,.,12.1,C,24.16895767,89.339876045,
15907,Z6031,24.717,RCC Girder Bridge,bridge,.,5.59,B,24.1785332037209,89.3384344295348,
15908,Z6031,26.232,RCC Girder Bridge,bridge,.,7.35,A,24.1911699517647,89.3334509070588,
15909,Z6031,28.803,RCC Girder Bridge,bridge,Mohelabazar Bridge.,7.48,B,24.2019044115384,89.322812925,
15910,Z6031,29.057,RCC Girder Bridge,bridge,Shukurvanga Bridge.,6.9,C,24.2042552265306,89.3214706814285,
15911,Z6031,30.809,Slab Culvert,bridge,.,5.03,A,24.2138876283561,89.3088533217808,
15912,Z6031,32.0,sink,sink,sink,0.0,,24.2222216,89.30425,
15913,Z6032,0.0,source,source,source,0.0,,24.3671104,89.3623611,
15914,Z6032,0.243,Box Culvert,bridge,.,5.2,D,24.3691683926829,89.3631294146341,
15915,Z6032,0.265,Box Culvert,bridge,Sluice gate,5.8,B,24.3693445333333,89.3632142666666,
15916,Z6032,1.983,Box Culvert,bridge,.,5.35,B,24.3842459819,89.3630669322,
15917,Z6032,4.367,Box Culvert,bridge,.,6.87,B,24.4057333818181,89.3650556,
15918,Z6032,4.404,Box Culvert,bridge,Sluice gate,4.06,B,24.4060537345454,89.3650556,
15919,Z6032,8.4,sink,sink,sink,0.0,,24.4297216,89.3716382,
15920,Z6033,0.0,source,source,source,0.0,,24.21275,89.3348052,
15921,Z6033,2.014,Box Culvert,bridge,.,5.2,A,24.2181315223762,89.351594180792,
15922,Z6033,6.091,RCC Girder Bridge,bridge,.,7.7,A,24.2075524499999,89.3791437672,
15923,Z6033,7.76,RCC Girder Bridge,bridge,.,5.6,C,24.19758298,89.38748856,
15924,Z6033,9.696,RCC Girder Bridge,bridge,Morgau Bridge,11.15,C,24.1837884520146,89.3919846289377,
15925,Z6033,9.895,sink,sink,sink,0.0,,24.1822493,89.3919441,
15926,Z6034,0.0,source,source,source,0.0,,24.1644167,89.4373052,
15927,Z6034,0.518,Slab Culvert,bridge,.,4.22,A,24.1634937295358,89.44197735,
15928,Z6034,0.997,RCC Girder Bridge,bridge,Thanapara Bazar Bridge,7.72,C,24.1595833333333,89.4446292666666,
15929,Z6034,2.659,sink,sink,sink,0.0,,24.1607778,89.458,
15930,Z6035,0.0,source,source,source,0.0,,24.21475,89.3786938,
15931,Z6035,12.76,sink,sink,sink,0.0,,24.2557778,89.487833,
15932,Z6802,0.0,source,source,source,0.0,,24.7269438,88.1704438,
15933,Z6802,0.842,Slab Culvert,bridge,.,1.6,A,24.7253220386158,88.1784660834503,
15934,Z6802,3.821,Slab Culvert,bridge,.,4.1,A,24.722362915238,88.2072937538095,
15935,Z6802,5.417,Truss with Steel Deck,bridge,Trimohoni Bazar Bridge,42.7,C,24.7359125235714,88.2109145157142,
15936,Z6802,6.213,Slab Culvert,bridge,.,4.2,A,24.7429307344827,88.2124817286206,
15937,Z6802,6.92,Slab Culvert,bridge,.,7.2,A,24.7487281295774,88.2152014774647,
15938,Z6802,7.883,Slab Culvert,bridge,.,4.15,A,24.7543456178888,88.2220664348888,
15939,Z6802,16.162,Slab Culvert,bridge,.,1.5,A,24.7885191513725,88.2864711168627,
15940,Z6802,16.677,Slab Culvert,bridge,.,4.1,A,24.79251074,88.2890052,
15941,Z6802,17.773,RCC Girder Bridge,bridge,.,5.7,C,24.7991739387096,88.2965044283871,
15942,Z6802,19.336,Slab Culvert,bridge,.,7.2,A,24.8085369458426,88.3075338750561,
15943,Z6802,19.959,Slab Culvert,bridge,.,1.5,A,24.8099337428,88.3129595513,
15944,Z6802,20.687,Slab Culvert,bridge,.,2.5,B,24.8114120791304,88.319911903913,
15945,Z6802,21.238,Slab Culvert,bridge,.,1.4,A,24.8149471899999,88.32326879,
15946,Z6802,21.807,RCC Girder Bridge,bridge,Kolonimorh Bridge,34.8,C,24.8188698190909,88.326504120909,
15947,Z6802,22.167,Arch Masonry,bridge,.,7.2,C,24.82083815975,88.32716711525,
15948,Z6802,23.543,Truss with Steel Deck,bridge,Shahid Somsar Bridge,114.5,B,24.8248604,88.3250321309091,
15949,Z6802,25.203,RCC Girder Bridge,bridge,Mokrompur Bridge,12.9,C,24.8316939686111,88.3121575258333,
15950,Z6802,25.35,Slab Culvert,bridge,.,12.9,A,24.8318527694444,88.3108758083333,
15951,Z6802,25.476,Slab Culvert,bridge,.,1.73,A,24.8320520190476,88.30984262,
15952,Z6802,25.982,Slab Culvert,bridge,.,2.9,A,24.8352735210256,88.3076132492307,
15953,Z6802,26.672,Slab Culvert,bridge,.,1.65,A,24.8402270814583,88.3042301604166,
15954,Z6802,28.592,Slab Culvert,bridge,.,1.65,A,24.8518969507865,88.2933411550561,
15955,Z6802,28.61,Slab Culvert,bridge,.,2.0,A,24.8520003213483,88.293209694382,
15956,Z6802,28.848,Slab Culvert,bridge,.,1.65,A,24.8533671098876,88.2914714921348,
15957,Z6802,29.042,Slab Culvert,bridge,.,1.65,A,24.8544812148314,88.2900546382022,
15958,Z6802,29.193,Slab Culvert,bridge,.,1.15,C,24.8553483789887,88.2889518292134,
15959,Z6802,34.61,sink,sink,sink,0.0,,24.8926108,88.2738882,
15960,Z6803,0.0,source,source,source,0.0,,24.6164444,88.2957774,
15961,Z6803,0.131,Slab Culvert,bridge,.,1.75,C,24.616533141791,88.2958703134328,
15962,Z6803,0.499,Slab Culvert,bridge,.,2.3,D,24.6176908326409,88.3004528902077,
15963,Z6803,0.81,Box Culvert,bridge,.,19.65,A,24.6167679839762,88.3030933448071,
15964,Z6803,1.385,Box Culvert,bridge,.,1.8,A,24.6164513764317,88.3086566,
